-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/1990 through 11/01/2021 
Location: Latitude  21.0155   Longitude 105.8504 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 87.73 meters
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN         MERRA-2 Temperature at 2 Meters Minimum (C) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
WS10M_RANGE     MERRA-2 Wind Speed at 10 Meters Range (m/s) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,T2M_MAX,T2M_MIN,PRECTOTCORR,RH2M,WS10M_RANGE,WS10M
2014,7,31,32.77,25.62,0.0,84.19,1.9,1.65
2014,8,1,33.97,24.45,0.2,81.88,1.12,1.96
2014,8,2,33.74,25.49,3.72,82.56,1.91,1.72
2014,8,3,31.48,25.92,4.71,86.31,0.89,1.43
2014,8,4,31.72,25.51,14.12,84.0,1.93,1.23
2014,8,5,30.87,25.99,2.92,87.5,2.09,1.77
2014,8,6,31.13,25.32,3.01,88.12,1.88,1.99
2014,8,7,30.95,25.51,6.78,88.62,1.73,1.38
2014,8,8,31.32,25.75,1.9,85.38,1.13,1.97
2014,8,9,31.65,25.8,3.27,87.69,1.8,2.6
2014,8,10,34.22,25.55,0.03,79.75,1.66,2.42
2014,8,11,33.42,25.68,0.1,82.69,1.5,2.73
2014,8,12,32.19,26.18,6.14,84.0,2.02,1.96
2014,8,13,27.74,23.9,41.39,90.19,2.33,2.48
2014,8,14,28.04,23.4,5.14,88.69,2.33,1.97
2014,8,15,30.61,22.98,2.92,88.31,2.02,2.05
2014,8,16,31.11,24.58,1.3,89.44,1.39,2.82
2014,8,17,32.05,24.76,0.03,85.56,1.13,2.56
2014,8,18,32.08,25.13,0.63,85.88,1.48,2.0
2014,8,19,30.19,24.84,4.28,89.62,1.45,1.82
2014,8,20,29.7,23.28,4.18,83.06,2.87,1.7
2014,8,21,31.04,23.64,1.63,85.06,4.07,2.77
2014,8,22,30.44,23.58,11.7,90.19,2.56,2.65
2014,8,23,31.69,24.15,5.86,88.19,1.92,1.98
2014,8,24,31.49,25.33,10.83,87.94,1.95,1.71
2014,8,25,29.76,25.37,7.21,91.94,2.98,2.56
2014,8,26,30.36,24.76,12.71,86.31,2.0,1.62
2014,8,27,29.82,24.0,8.78,89.69,3.6,2.3
2014,8,28,28.1,24.44,33.34,93.44,6.56,3.95
2014,8,29,27.96,24.54,55.76,94.88,6.37,4.37
2014,8,30,30.15,23.34,5.03,87.25,2.31,2.28
2014,8,31,31.49,23.16,9.05,83.44,1.55,1.77
2014,9,1,29.52,24.22,17.1,89.69,3.72,2.55
2014,9,2,30.05,23.87,11.33,90.75,3.2,2.89
2014,9,3,30.72,24.87,2.16,86.56,2.45,1.48
2014,9,4,31.36,24.36,0.07,86.88,3.1,2.13
2014,9,5,30.73,24.12,0.83,88.88,1.87,2.28
2014,9,6,30.98,24.45,1.7,87.81,2.65,2.2
2014,9,7,33.08,23.01,0.0,78.56,2.29,1.41
2014,9,8,32.69,23.97,0.03,77.81,1.2,1.7
2014,9,9,32.22,24.59,1.41,82.5,2.91,1.88
2014,9,10,30.19,25.36,11.46,92.5,1.8,2.55
2014,9,11,29.99,25.26,0.78,92.06,1.57,2.55
2014,9,12,31.28,25.62,11.8,86.38,2.05,1.49
2014,9,13,32.76,25.01,1.02,81.88,1.84,1.12
2014,9,14,31.12,25.67,4.66,84.12,1.1,1.07
2014,9,15,31.25,25.91,2.8,84.25,2.51,1.52
2014,9,16,30.84,25.68,38.88,87.06,8.5,5.78
2014,9,17,28.38,25.48,62.61,93.12,5.59,6.53
2014,9,18,29.11,25.19,16.88,93.94,2.62,3.02
2014,9,19,31.15,25.01,1.6,87.38,1.05,1.2
2014,9,20,32.3,24.3,12.69,85.19,3.32,2.06
2014,9,21,27.01,23.17,3.87,87.19,3.85,2.01
2014,9,22,29.29,20.22,0.0,78.56,2.91,2.4
2014,9,23,29.51,19.16,0.0,74.38,1.46,1.54
2014,9,24,30.23,21.06,0.0,76.69,1.66,1.66
2014,9,25,30.48,21.46,0.0,78.94,1.67,1.41
2014,9,26,31.18,22.72,0.0,83.94,2.4,2.41
2014,9,27,31.1,23.08,0.36,88.88,3.31,3.04
2014,9,28,30.9,23.98,0.13,90.75,2.49,2.84
2014,9,29,30.95,24.25,0.18,89.0,2.3,2.56
2014,9,30,31.29,24.37,0.0,82.0,1.04,1.3
2014,10,1,31.6,23.05,0.0,81.62,1.48,1.74
2014,10,2,32.01,22.59,0.0,77.81,1.66,1.3
2014,10,3,31.69,22.25,0.03,79.75,1.2,1.55
2014,10,4,31.74,22.8,1.28,81.69,1.84,1.64
2014,10,5,26.05,21.83,10.17,88.06,6.21,4.15
2014,10,6,28.36,20.22,0.01,79.5,3.91,3.55
2014,10,7,28.87,17.97,0.0,75.62,3.9,2.24
2014,10,8,29.23,18.67,0.01,74.75,2.11,1.55
2014,10,9,29.62,19.22,0.0,79.12,1.95,1.67
2014,10,10,29.29,20.63,0.0,79.75,1.84,1.6
2014,10,11,28.55,18.98,0.0,78.06,2.01,2.15
2014,10,12,28.36,17.58,0.0,79.12,2.85,2.74
2014,10,13,26.98,18.97,0.0,81.81,2.82,3.27
2014,10,14,26.12,16.45,0.0,78.5,3.37,2.55
2014,10,15,27.28,16.33,0.01,75.88,1.84,1.62
2014,10,16,28.37,18.83,0.65,82.75,1.98,1.83
2014,10,17,28.32,21.02,2.78,88.56,2.95,2.63
2014,10,18,28.44,20.57,2.54,85.06,2.69,2.11
2014,10,19,28.76,19.52,0.01,83.69,2.04,1.68
2014,10,20,29.86,20.5,0.01,84.62,2.52,1.68
2014,10,21,29.98,21.35,1.79,84.25,1.73,1.35
2014,10,22,26.02,21.55,3.17,85.19,2.81,2.88
2014,10,23,26.37,19.37,0.69,82.0,2.83,1.84
2014,10,24,26.58,19.65,2.32,87.44,1.62,1.84
2014,10,25,28.26,21.13,3.39,89.44,3.33,2.27
2014,10,26,28.89,20.87,1.55,87.31,2.69,2.25
2014,10,27,29.63,21.25,1.97,86.44,2.66,2.01
2014,10,28,28.47,22.29,13.71,90.31,3.98,2.86
2014,10,29,29.69,22.44,29.78,90.5,2.15,2.39
2014,10,30,30.07,22.77,4.72,87.75,2.73,1.66
2014,10,31,30.09,22.53,2.42,86.5,2.54,1.55
2014,11,1,30.45,22.34,0.03,87.38,1.72,1.93
2014,11,2,23.98,17.19,5.14,85.31,7.32,4.5
2014,11,3,23.18,15.38,0.23,76.38,4.27,2.66
2014,11,4,24.78,14.52,0.02,84.56,1.05,1.7
2014,11,5,28.57,19.0,0.46,88.69,1.03,1.74
2014,11,6,25.18,20.92,17.11,93.31,4.05,3.69
2014,11,7,26.33,16.73,19.33,91.12,5.88,2.62
2014,11,8,22.4,15.58,3.76,86.06,3.77,3.21
2014,11,9,23.51,16.57,2.24,90.62,1.14,1.97
2014,11,10,25.87,17.63,0.37,91.31,1.91,2.42
2014,11,11,24.84,16.52,0.38,89.06,4.82,3.33
2014,11,12,21.61,15.35,0.13,84.88,3.34,3.39
2014,11,13,22.59,15.02,0.0,80.5,3.56,3.55
2014,11,14,23.16,12.44,0.0,79.31,2.0,2.12
2014,11,15,20.78,16.08,0.31,89.12,1.81,1.52
2014,11,16,21.53,16.79,2.32,90.75,3.33,2.85
2014,11,17,21.48,15.29,0.01,84.94,2.15,3.33
2014,11,18,21.66,13.69,0.0,78.69,3.55,2.95
2014,11,19,22.81,12.2,0.0,80.38,2.27,2.2
2014,11,20,23.84,12.4,0.0,84.69,0.88,2.02
2014,11,21,25.73,15.3,0.0,87.94,2.39,1.69
2014,11,22,26.84,18.07,0.22,89.56,1.82,2.47
2014,11,23,27.8,18.87,0.12,88.81,1.8,2.68
2014,11,24,28.0,18.86,0.0,87.69,1.77,1.88
2014,11,25,27.89,19.45,0.0,87.44,1.98,1.78
2014,11,26,28.26,20.0,0.02,89.44,3.13,2.73
2014,11,27,29.51,20.19,0.42,88.25,2.26,2.87
2014,11,28,29.22,21.11,0.0,88.19,2.33,2.77
2014,11,29,29.62,21.02,0.02,88.44,2.36,3.02
2014,11,30,28.48,20.59,0.14,82.44,2.14,1.17
2014,12,1,21.58,15.87,1.83,80.69,5.54,3.76
2014,12,2,18.18,13.55,2.64,86.12,3.48,3.01
2014,12,3,20.44,13.37,2.53,89.19,3.8,2.25
2014,12,4,18.91,11.8,3.78,77.19,3.94,4.29
2014,12,5,19.8,10.24,0.01,72.38,3.12,2.32
2014,12,6,21.3,9.67,0.23,82.31,1.19,2.07
2014,12,7,18.65,12.78,1.4,82.88,3.93,3.5
2014,12,8,20.24,11.43,0.0,75.31,3.05,2.38
2014,12,9,21.24,10.71,0.02,85.94,1.94,2.0
2014,12,10,20.5,13.07,0.01,88.81,2.59,3.05
2014,12,11,19.24,10.55,0.0,79.19,2.58,3.45
2014,12,12,16.81,8.04,0.0,70.69,4.06,4.31
2014,12,13,17.65,5.94,0.0,65.69,4.8,2.48
2014,12,14,19.19,6.46,0.0,72.94,2.49,1.89
2014,12,15,21.93,9.32,0.01,80.5,5.27,2.3
2014,12,16,17.76,8.23,0.02,66.44,5.23,5.52
2014,12,17,17.12,6.01,0.0,61.56,4.97,3.43
2014,12,18,17.98,4.71,0.0,64.44,2.64,2.39
2014,12,19,19.39,6.06,0.0,64.12,3.88,2.23
2014,12,20,20.05,6.25,0.0,75.12,1.74,1.98
2014,12,21,18.52,8.15,0.0,77.81,6.92,4.0
2014,12,22,17.12,5.42,0.0,68.88,3.95,2.55
2014,12,23,19.09,6.68,0.0,72.75,1.6,1.29
2014,12,24,21.02,8.15,0.0,78.62,2.33,1.81
2014,12,25,22.55,10.9,0.07,84.69,2.2,2.06
2014,12,26,21.18,14.05,1.25,91.88,2.02,2.27
2014,12,27,17.4,11.51,2.47,87.81,4.42,3.53
2014,12,28,19.23,10.68,0.1,75.12,3.91,2.82
2014,12,29,20.57,8.16,0.0,72.62,1.13,2.12
2014,12,30,20.84,9.58,0.0,76.12,2.54,1.84
2014,12,31,21.36,8.83,0.02,75.44,2.22,1.95
2015,1,1,21.19,8.54,0.0,75.31,3.38,3.03
2015,1,2,20.31,7.89,0.0,80.5,2.42,2.22
2015,1,3,21.42,9.12,0.01,86.31,2.59,1.72
2015,1,4,23.98,13.35,0.03,88.31,3.12,2.88
2015,1,5,26.78,15.25,0.01,88.25,2.81,2.16
2015,1,6,27.97,17.43,0.15,88.25,2.85,2.93
2015,1,7,19.05,12.71,0.08,80.81,2.39,4.38
2015,1,8,16.4,11.62,0.74,81.81,2.89,2.98
2015,1,9,15.62,10.75,5.19,82.94,2.98,3.52
2015,1,10,11.65,9.25,15.67,88.94,3.36,3.66
2015,1,11,14.42,9.22,11.7,88.12,3.27,2.47
2015,1,12,18.74,7.69,0.27,80.88,4.01,3.08
2015,1,13,18.65,6.34,0.0,74.94,3.42,2.1
2015,1,14,19.31,5.43,0.0,76.5,1.76,1.95
2015,1,15,20.04,6.94,0.0,81.56,2.16,1.97
2015,1,16,20.18,7.63,0.02,76.5,2.16,1.71
2015,1,17,21.01,8.12,0.0,80.38,3.52,2.7
2015,1,18,21.26,8.8,0.01,77.0,3.03,2.15
2015,1,19,20.58,8.99,0.01,74.44,2.48,2.15
2015,1,20,22.06,10.75,0.03,78.38,2.1,1.85
2015,1,21,21.28,11.54,0.0,83.12,2.79,1.84
2015,1,22,23.91,10.4,0.0,83.06,3.07,2.2
2015,1,23,23.68,12.27,0.0,87.38,3.67,3.27
2015,1,24,26.3,13.02,0.0,85.81,3.45,3.91
2015,1,25,26.16,15.01,0.0,86.88,1.84,2.7
2015,1,26,25.8,15.07,0.0,87.0,2.79,3.12
2015,1,27,25.98,15.38,0.0,87.0,2.87,3.2
2015,1,28,26.33,16.14,0.01,86.5,3.12,3.91
2015,1,29,26.27,16.25,0.0,87.31,2.82,3.39
2015,1,30,19.32,13.87,0.08,84.62,3.48,3.58
2015,1,31,15.3,10.3,0.31,83.94,3.08,3.35
2015,2,1,16.12,9.07,0.24,84.25,2.62,2.71
2015,2,2,19.29,9.83,0.07,86.5,1.34,2.01
2015,2,3,22.4,11.94,0.3,88.56,1.59,2.05
2015,2,4,15.05,10.61,1.12,84.5,3.38,3.8
2015,2,5,16.98,8.12,0.9,77.19,3.91,3.41
2015,2,6,17.79,6.15,0.04,73.81,1.99,2.37
2015,2,7,17.15,8.7,0.15,84.81,2.21,1.95
2015,2,8,19.89,10.29,0.13,71.75,3.25,2.59
2015,2,9,20.3,9.61,0.04,78.06,2.38,2.16
2015,2,10,20.23,12.01,0.04,85.19,2.07,1.84
2015,2,11,19.65,13.06,0.54,88.25,2.72,2.84
2015,2,12,20.96,12.3,0.0,81.75,1.68,1.82
2015,2,13,23.07,12.91,4.1,88.31,3.88,3.14
2015,2,14,23.13,16.23,15.76,91.94,3.99,3.86
2015,2,15,27.42,16.23,0.1,86.69,2.08,3.06
2015,2,16,26.89,16.12,0.0,85.81,3.18,2.64
2015,2,17,26.42,16.28,0.02,85.12,2.46,2.42
2015,2,18,26.39,16.49,0.29,86.44,3.93,3.48
2015,2,19,27.47,17.34,2.46,85.94,3.8,4.4
2015,2,20,27.98,18.25,0.16,85.44,4.7,5.0
2015,2,21,30.51,17.37,0.17,80.31,4.09,2.26
2015,2,22,30.09,18.6,0.47,79.44,2.41,2.02
2015,2,23,31.53,18.58,0.12,79.31,3.98,1.94
2015,2,24,31.39,17.57,0.01,76.88,3.78,1.95
2015,2,25,32.1,15.55,0.01,72.5,3.56,2.47
2015,2,26,31.33,16.84,0.03,78.75,4.02,2.43
2015,2,27,32.81,18.32,0.04,80.31,4.41,3.03
2015,2,28,31.63,19.42,0.02,81.94,3.95,2.2
2015,3,1,22.94,14.11,0.17,74.69,6.54,4.0
2015,3,2,26.7,14.87,0.96,85.12,4.51,3.84
2015,3,3,26.5,16.08,0.36,80.12,6.3,3.47
2015,3,4,25.44,14.0,0.46,81.0,2.41,2.8
2015,3,5,29.79,16.44,1.17,86.44,3.52,2.69
2015,3,6,24.2,17.61,4.08,87.06,4.16,3.61
2015,3,7,22.51,15.24,3.17,87.06,2.37,2.77
2015,3,8,28.81,17.17,1.71,86.62,4.24,2.77
2015,3,9,27.32,19.05,2.82,87.19,3.31,3.48
2015,3,10,27.12,18.61,4.23,88.06,4.74,3.91
2015,3,11,26.42,16.26,3.99,86.62,4.1,3.88
2015,3,12,21.29,13.79,1.7,83.56,2.17,2.92
2015,3,13,26.71,14.97,1.35,87.0,3.3,2.72
2015,3,14,30.71,19.15,1.65,86.0,4.02,2.83
2015,3,15,33.13,20.05,0.5,82.25,4.29,2.43
2015,3,16,32.12,20.3,0.38,83.0,4.48,2.32
2015,3,17,34.59,19.39,0.31,76.69,3.59,2.2
2015,3,18,33.28,20.08,0.0,79.69,3.5,1.73
2015,3,19,31.68,21.05,0.07,85.69,2.16,2.02
2015,3,20,30.29,21.55,0.46,86.88,2.88,3.08
2015,3,21,27.4,19.36,0.1,84.88,3.1,2.89
2015,3,22,26.19,18.86,0.04,88.56,4.96,3.08
2015,3,23,27.28,19.13,2.86,85.5,2.95,2.95
2015,3,24,25.43,18.94,10.67,87.5,3.71,3.49
2015,3,25,23.14,16.47,2.77,84.94,3.16,2.45
2015,3,26,23.44,17.76,2.1,89.06,2.51,2.14
2015,3,27,26.03,18.26,0.9,87.06,3.26,2.37
2015,3,28,28.66,18.37,0.23,82.69,3.88,2.5
2015,3,29,29.73,18.91,3.95,85.19,4.17,3.98
2015,3,30,30.54,20.84,0.0,84.94,3.69,4.2
2015,3,31,34.04,20.68,0.0,80.56,3.02,3.81
2015,4,1,35.24,20.87,0.0,78.62,2.67,4.01
2015,4,2,35.15,21.33,0.0,69.06,1.66,3.02
2015,4,3,36.3,21.4,0.0,65.81,2.78,3.2
2015,4,4,36.44,22.91,0.0,67.25,2.34,3.36
2015,4,5,33.48,22.55,0.01,81.5,3.95,2.53
2015,4,6,31.65,23.08,0.28,85.44,3.91,3.78
2015,4,7,27.42,18.4,1.69,83.56,3.49,3.64
2015,4,8,22.22,15.01,1.07,73.88,3.93,3.3
2015,4,9,24.14,16.68,3.56,84.06,2.25,2.37
2015,4,10,23.58,14.56,5.98,80.0,4.12,3.16
2015,4,11,25.15,15.1,0.47,79.06,2.08,2.16
2015,4,12,27.51,16.2,0.15,69.31,4.34,3.05
2015,4,13,29.32,15.37,0.0,64.12,1.98,2.43
2015,4,14,29.46,16.27,0.0,63.19,4.92,3.33
2015,4,15,30.39,15.08,0.0,75.44,4.75,4.1
2015,4,16,30.4,18.54,0.0,80.31,4.36,2.66
2015,4,17,33.65,19.9,0.0,80.38,4.0,4.36
2015,4,18,37.69,22.28,0.0,75.38,2.98,2.96
2015,4,19,38.77,23.24,0.0,70.62,2.82,2.51
2015,4,20,34.2,23.69,0.0,72.88,5.52,3.4
2015,4,21,29.96,21.04,0.21,72.38,3.0,2.84
2015,4,22,23.15,18.48,14.15,84.31,5.61,3.36
2015,4,23,26.43,17.55,0.85,82.31,2.81,2.23
2015,4,24,29.55,19.65,0.88,82.62,2.36,2.21
2015,4,25,29.61,20.55,0.14,80.06,2.91,2.19
2015,4,26,30.68,20.64,0.0,77.75,3.47,2.56
2015,4,27,30.55,21.58,0.42,81.56,2.0,2.6
2015,4,28,32.64,22.1,0.03,80.88,2.59,2.76
2015,4,29,33.65,22.72,1.46,80.19,3.85,2.59
2015,4,30,34.41,23.9,3.13,79.38,4.31,2.9
2015,5,1,37.3,23.4,0.01,72.94,4.51,2.62
2015,5,2,37.16,24.96,0.0,72.81,4.77,2.22
2015,5,3,36.46,25.48,0.0,76.12,3.86,2.27
2015,5,4,33.51,25.63,0.42,80.88,2.9,2.1
2015,5,5,31.63,25.51,1.32,85.69,3.16,2.92
2015,5,6,35.89,24.88,0.0,77.81,2.8,2.0
2015,5,7,35.39,25.48,0.01,78.62,4.02,2.4
2015,5,8,36.78,25.47,1.87,75.81,2.5,2.25
2015,5,9,32.19,25.4,13.73,82.81,1.91,2.16
2015,5,10,34.48,24.35,9.4,81.0,2.98,2.78
2015,5,11,33.53,24.97,8.24,81.19,2.38,2.05
2015,5,12,28.33,20.02,15.69,83.12,5.21,2.92
2015,5,13,32.5,23.93,2.62,85.56,3.3,3.92
2015,5,14,35.33,25.87,0.25,79.5,3.45,5.0
2015,5,15,34.77,26.06,4.09,82.0,3.41,3.56
2015,5,16,32.06,25.57,17.02,85.19,2.6,2.05
2015,5,17,34.1,24.9,0.51,81.88,3.38,2.7
2015,5,18,34.33,25.56,0.24,81.88,3.43,1.98
2015,5,19,34.57,26.65,0.61,81.12,3.54,2.38
2015,5,20,36.31,26.9,4.08,77.88,4.15,2.45
2015,5,21,33.52,26.46,15.37,82.5,3.95,1.95
2015,5,22,33.56,26.12,5.52,86.0,2.66,2.83
2015,5,23,33.64,26.19,18.64,84.06,2.33,1.83
2015,5,24,30.0,24.39,9.54,89.44,0.85,2.2
2015,5,25,34.12,25.99,1.55,84.19,3.77,2.08
2015,5,26,34.67,26.64,0.0,82.56,2.67,2.52
2015,5,27,33.06,26.35,1.1,81.88,1.91,3.57
2015,5,28,36.99,26.5,0.87,75.56,3.09,2.76
2015,5,29,37.37,27.37,0.0,71.69,3.48,3.01
2015,5,30,35.01,27.6,0.31,79.81,2.19,1.99
2015,5,31,33.09,26.74,1.16,85.62,1.93,2.52
2015,6,1,34.48,26.76,3.74,81.69,2.84,2.8
2015,6,2,33.08,26.35,5.25,84.88,2.67,3.05
2015,6,3,31.37,26.31,0.62,86.31,1.49,2.05
2015,6,4,34.01,26.05,1.26,79.06,1.7,2.15
2015,6,5,29.46,25.92,14.17,89.69,1.75,1.66
2015,6,6,30.52,25.46,6.56,89.31,4.09,3.41
2015,6,7,29.73,25.83,3.47,90.19,2.66,3.7
2015,6,8,28.79,25.49,0.87,89.88,2.52,2.88
2015,6,9,30.55,25.52,0.35,87.44,1.33,2.4
2015,6,10,33.08,25.37,2.38,81.69,2.52,1.61
2015,6,11,31.04,25.56,5.97,83.0,2.48,1.47
2015,6,12,30.49,25.33,15.26,87.19,3.06,2.2
2015,6,13,31.52,25.58,1.04,86.75,1.13,2.64
2015,6,14,31.48,25.87,2.93,85.44,1.89,2.21
2015,6,15,29.89,25.71,10.14,91.25,1.8,2.68
2015,6,16,31.47,25.23,0.37,86.56,2.02,2.98
2015,6,17,33.76,25.54,0.53,83.0,2.95,2.88
2015,6,18,34.23,25.27,2.2,82.19,2.44,1.91
2015,6,19,32.45,26.4,8.87,83.69,2.34,1.55
2015,6,20,33.98,26.37,0.13,78.06,1.55,1.56
2015,6,21,32.37,25.84,1.27,82.44,1.96,1.84
2015,6,22,32.98,25.72,4.68,81.69,1.73,1.18
2015,6,23,32.73,26.12,6.84,82.19,3.6,2.8
2015,6,24,29.43,26.47,51.82,89.75,6.02,7.59
2015,6,25,33.1,26.04,6.37,83.94,3.93,3.2
2015,6,26,34.1,26.1,0.28,82.19,2.26,3.01
2015,6,27,34.33,25.9,0.02,79.5,2.38,3.27
2015,6,28,35.19,26.41,0.01,78.38,2.66,3.01
2015,6,29,36.08,26.3,0.01,74.56,1.5,2.7
2015,6,30,36.98,26.54,0.0,68.25,3.22,2.7
2015,7,1,38.04,26.73,0.0,67.44,3.27,2.81
2015,7,2,38.32,27.28,0.02,66.88,4.3,2.49
2015,7,3,36.41,28.47,0.25,69.25,3.23,1.85
2015,7,4,33.56,26.97,5.84,81.44,3.57,1.9
2015,7,5,29.66,24.13,9.32,83.38,2.57,3.67
2015,7,6,31.17,23.01,1.98,78.06,3.22,2.43
2015,7,7,32.22,23.58,0.01,71.38,4.38,2.99
2015,7,8,32.33,22.48,0.0,70.19,1.51,1.9
2015,7,9,32.94,22.94,0.01,70.69,3.65,2.8
2015,7,10,33.91,24.73,1.77,71.94,4.7,3.75
2015,7,11,32.85,24.42,2.97,76.0,4.73,2.87
2015,7,12,35.48,24.77,0.0,69.69,0.96,1.82
2015,7,13,35.83,26.7,0.0,69.88,2.32,1.65
2015,7,14,36.58,26.16,1.16,69.56,3.81,2.4
2015,7,15,34.04,26.36,6.53,80.25,1.57,1.55
2015,7,16,30.94,27.09,16.81,86.0,2.66,1.56
2015,7,17,33.02,26.38,16.63,80.62,1.49,1.05
2015,7,18,30.19,26.08,14.63,86.75,1.45,1.27
2015,7,19,32.2,25.57,9.61,84.44,1.7,1.88
2015,7,20,31.9,25.8,10.88,84.31,2.46,1.34
2015,7,21,31.86,25.6,0.65,86.0,2.44,2.26
2015,7,22,32.59,25.6,1.18,82.75,2.2,3.02
2015,7,23,30.96,25.58,2.92,84.81,1.09,2.57
2015,7,24,30.66,24.8,9.14,87.38,1.23,2.65
2015,7,25,30.28,24.92,22.06,85.62,4.44,2.32
2015,7,26,31.44,24.55,17.27,87.06,2.59,1.79
2015,7,27,30.98,24.44,3.19,84.19,2.61,2.34
2015,7,28,30.19,24.97,2.45,87.56,4.0,3.1
2015,7,29,31.55,24.65,15.67,85.75,3.29,3.12
2015,7,30,30.12,23.96,10.08,88.06,1.95,2.73
2015,7,31,29.37,23.91,13.73,89.56,1.22,2.09
2015,8,1,27.21,24.58,54.62,94.12,1.7,2.98
2015,8,2,26.83,24.24,52.68,93.88,4.62,3.41
2015,8,3,28.07,24.14,31.57,92.19,4.09,4.24
2015,8,4,27.4,23.78,32.76,94.5,3.09,3.16
2015,8,5,29.24,24.33,26.92,91.88,2.91,3.0
2015,8,6,31.08,23.97,6.15,87.5,2.2,2.59
2015,8,7,32.61,23.78,0.13,79.94,1.91,1.41
2015,8,8,33.73,24.17,0.0,77.56,1.7,1.48
2015,8,9,34.3,24.9,0.01,74.69,1.92,1.26
2015,8,10,33.87,26.45,0.76,76.31,1.4,1.3
2015,8,11,32.34,26.29,4.01,81.81,1.29,1.51
2015,8,12,31.91,25.06,2.13,85.31,3.52,2.2
2015,8,13,31.19,25.6,0.32,88.88,2.27,2.55
2015,8,14,31.39,25.12,1.36,88.56,1.72,2.13
2015,8,15,32.99,25.46,4.6,85.0,2.0,2.52
2015,8,16,33.94,25.71,0.06,80.56,1.95,2.37
2015,8,17,34.09,25.98,0.11,80.38,1.94,2.34
2015,8,18,33.64,26.36,0.27,80.69,1.16,1.91
2015,8,19,32.17,26.37,4.21,85.19,1.3,1.09
2015,8,20,30.25,24.78,6.79,83.12,3.66,2.92
2015,8,21,33.45,24.65,0.0,75.75,1.67,1.48
2015,8,22,33.2,25.36,0.0,76.44,2.36,1.87
2015,8,23,34.44,25.64,0.0,75.44,1.13,1.54
2015,8,24,34.87,25.69,2.64,76.38,1.76,1.71
2015,8,25,33.61,25.84,4.36,80.31,2.51,1.92
2015,8,26,32.06,25.4,10.89,87.5,3.66,2.36
2015,8,27,31.94,25.64,1.77,86.56,1.58,2.1
2015,8,28,31.8,24.97,3.45,87.69,1.64,2.15
2015,8,29,29.52,25.76,9.53,91.06,1.65,1.46
2015,8,30,28.33,24.82,11.31,87.38,4.73,2.46
2015,8,31,31.72,23.54,0.03,80.25,2.52,1.79
2015,9,1,32.08,24.54,1.16,80.75,1.91,1.62
2015,9,2,31.77,24.83,33.49,84.56,1.63,2.11
2015,9,3,28.32,24.55,30.4,93.19,2.47,2.88
2015,9,4,29.63,24.6,10.69,93.19,1.91,2.48
2015,9,5,31.69,24.76,7.76,88.56,2.01,2.34
2015,9,6,33.59,25.03,0.11,83.31,1.83,1.93
2015,9,7,32.7,26.52,3.27,82.0,1.96,1.43
2015,9,8,30.72,25.93,44.79,89.69,2.02,1.69
2015,9,9,31.26,24.88,8.91,89.69,2.5,2.66
2015,9,10,31.77,24.48,1.66,86.25,2.88,1.69
2015,9,11,32.84,23.96,0.97,80.0,1.73,1.55
2015,9,12,30.0,22.87,5.48,84.94,5.9,3.72
2015,9,13,27.48,20.34,1.35,82.94,3.31,3.82
2015,9,14,29.56,20.63,0.03,82.81,2.63,2.84
2015,9,15,29.43,21.78,2.23,86.0,3.66,3.58
2015,9,16,29.85,23.1,8.93,88.94,4.23,3.81
2015,9,17,28.53,24.48,41.89,92.5,3.37,4.09
2015,9,18,29.53,24.68,20.02,93.0,2.78,3.21
2015,9,19,31.8,24.21,0.13,88.19,1.92,2.34
2015,9,20,31.74,24.85,3.77,86.31,1.41,1.45
2015,9,21,31.51,24.69,21.13,89.06,2.84,2.17
2015,9,22,30.48,23.86,31.03,91.0,3.41,2.9
2015,9,23,31.83,24.51,5.81,89.69,3.06,3.23
2015,9,24,33.29,24.94,3.25,87.12,1.7,3.1
2015,9,25,33.51,25.67,0.81,85.31,1.72,1.55
2015,9,26,30.33,25.37,1.69,91.0,2.02,2.14
2015,9,27,31.97,24.31,1.2,87.56,1.53,2.09
2015,9,28,32.55,24.38,0.57,84.25,1.65,1.48
2015,9,29,33.3,24.61,0.82,81.56,1.34,1.32
2015,9,30,31.62,25.79,12.36,83.81,2.23,2.11
2015,10,1,31.46,24.32,1.82,83.06,2.27,1.75
2015,10,2,29.17,21.65,5.0,85.5,3.52,2.88
2015,10,3,29.69,21.09,4.11,85.56,2.07,1.78
2015,10,4,29.94,23.05,0.27,84.69,3.55,3.63
2015,10,5,29.71,21.83,0.19,80.5,2.93,3.01
2015,10,6,29.62,20.39,0.04,82.31,1.65,1.73
2015,10,7,31.0,22.51,1.51,84.19,3.19,2.02
2015,10,8,29.72,23.34,13.66,89.19,2.95,2.37
2015,10,9,27.33,19.95,12.76,89.12,4.45,3.89
2015,10,10,22.11,17.79,18.93,89.31,3.93,4.7
