-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/1990 through 11/01/2021 
Location: Latitude  16.0645   Longitude 108.2234 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 155.61 meters
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN         MERRA-2 Temperature at 2 Meters Minimum (C) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_RANGE     MERRA-2 Wind Speed at 10 Meters Range (m/s) 
-END HEADER-
YEAR,MO,DY,T2M_MAX,T2M_MIN,PRECTOTCORR,RH2M,WS10M,WS10M_RANGE
2017,7,31,32.59,26.14,1.26,79.38,2.36,1.53
2017,8,1,31.55,26.4,1.22,81.88,2.23,1.52
2017,8,2,32.88,26.22,1.27,79.44,2.02,2.68
2017,8,3,32.01,26.62,2.88,79.69,2.04,2.5
2017,8,4,31.09,26.65,6.09,80.62,1.56,2.68
2017,8,5,32.13,26.47,2.77,79.5,1.4,1.95
2017,8,6,31.22,26.61,11.14,77.38,1.66,2.82
2017,8,7,31.96,26.4,5.1,74.06,1.27,1.53
2017,8,8,33.55,25.73,0.4,75.81,2.05,1.98
2017,8,9,34.14,26.14,0.31,75.88,1.91,1.36
2017,8,10,33.48,26.19,0.17,76.44,1.79,1.65
2017,8,11,33.33,26.41,0.24,75.94,1.82,1.8
2017,8,12,32.02,26.73,0.86,80.94,1.89,2.05
2017,8,13,32.85,27.12,1.32,83.06,2.17,2.82
2017,8,14,32.96,27.05,1.0,82.69,1.96,2.87
2017,8,15,31.97,26.37,2.49,84.38,2.22,2.24
2017,8,16,31.22,26.26,3.78,81.19,1.58,2.38
2017,8,17,29.82,25.62,3.05,84.12,2.85,2.37
2017,8,18,28.09,25.1,11.48,89.0,3.59,4.08
2017,8,19,29.15,25.53,5.76,87.75,2.91,0.96
2017,8,20,30.71,25.8,0.88,84.75,2.46,1.45
2017,8,21,31.51,25.56,0.49,80.56,1.81,2.73
2017,8,22,32.76,25.59,0.64,81.19,1.77,2.13
2017,8,23,32.54,26.3,4.22,81.12,1.88,2.35
2017,8,24,32.58,25.22,3.38,80.62,2.43,3.27
2017,8,25,31.62,25.98,8.45,82.06,1.76,2.35
2017,8,26,27.19,25.21,42.28,90.31,2.62,2.37
2017,8,27,29.67,24.93,35.01,84.62,1.81,1.92
2017,8,28,32.26,25.21,10.0,79.38,2.38,4.12
2017,8,29,30.58,26.08,7.25,85.5,2.46,2.99
2017,8,30,30.18,25.66,3.6,84.38,2.06,1.55
2017,8,31,30.95,26.26,9.39,82.06,1.65,2.46
2017,9,1,33.36,25.81,4.28,78.31,2.12,1.32
2017,9,2,32.32,26.79,5.27,79.62,1.49,2.07
2017,9,3,33.17,25.8,1.1,77.88,1.8,2.01
2017,9,4,30.69,26.5,0.75,84.31,1.8,0.89
2017,9,5,31.61,26.83,0.64,80.94,1.34,2.3
2017,9,6,30.87,26.88,1.96,79.81,1.12,1.68
2017,9,7,30.93,26.72,3.65,80.5,1.74,1.44
2017,9,8,31.87,26.3,1.14,77.25,1.56,2.36
2017,9,9,32.86,26.48,0.53,79.5,2.41,1.39
2017,9,10,31.64,26.33,0.97,78.94,1.63,2.38
2017,9,11,32.9,25.62,1.08,78.25,2.11,1.89
2017,9,12,31.92,25.7,0.87,76.06,1.77,2.73
2017,9,13,30.07,25.91,5.92,86.38,2.95,2.52
2017,9,14,27.85,25.86,97.05,90.12,7.28,9.5
2017,9,15,29.96,25.48,52.11,82.56,7.81,10.56
2017,9,16,31.45,25.1,3.7,81.56,1.96,1.9
2017,9,17,30.97,25.76,3.9,84.31,1.88,1.61
2017,9,18,32.2,25.54,2.09,79.44,2.14,1.7
2017,9,19,32.71,25.96,3.3,79.69,1.98,2.58
2017,9,20,31.55,25.51,0.58,79.5,2.48,2.55
2017,9,21,30.85,25.54,6.42,81.25,2.12,1.91
2017,9,22,30.0,25.48,12.15,79.44,2.22,1.07
2017,9,23,30.32,24.86,7.86,82.44,1.8,1.7
2017,9,24,31.57,26.27,2.53,79.75,1.2,2.04
2017,9,25,30.83,26.31,5.04,81.31,1.96,2.12
2017,9,26,30.51,26.03,3.13,85.94,2.69,1.77
2017,9,27,30.58,25.9,3.05,85.25,2.59,1.51
2017,9,28,30.21,25.29,1.95,80.44,1.87,2.41
2017,9,29,31.05,25.77,3.14,82.0,2.05,2.75
2017,9,30,29.73,25.7,4.95,86.19,3.02,0.9
2017,10,1,29.77,25.66,2.23,83.06,1.84,2.0
2017,10,2,29.34,25.15,25.81,86.25,1.64,1.55
2017,10,3,27.9,24.91,12.42,89.62,2.85,0.88
2017,10,4,28.73,25.12,8.91,86.75,2.8,1.43
2017,10,5,29.15,25.32,8.38,84.31,1.95,2.2
2017,10,6,28.59,24.84,14.66,84.94,2.01,1.43
2017,10,7,28.8,25.03,9.56,85.06,1.69,2.41
2017,10,8,29.05,25.8,19.49,88.19,2.69,3.72
2017,10,9,28.08,24.93,56.93,89.44,3.93,2.99
2017,10,10,29.62,24.72,4.97,87.88,3.07,2.56
2017,10,11,28.86,25.9,9.64,87.81,2.47,1.91
2017,10,12,28.48,25.33,8.59,88.0,2.09,1.09
2017,10,13,29.19,25.32,5.2,86.06,3.1,2.75
2017,10,14,29.05,23.89,3.44,84.81,4.31,2.62
2017,10,15,28.74,23.69,1.32,84.69,5.2,4.41
2017,10,16,27.97,22.44,1.8,83.75,5.01,3.47
2017,10,17,28.02,21.99,3.3,84.94,3.71,1.5
2017,10,18,27.12,24.01,17.25,92.0,3.61,2.72
2017,10,19,27.88,24.2,42.65,89.0,4.16,2.95
2017,10,20,28.02,23.72,5.58,86.88,3.75,2.41
2017,10,21,28.33,23.2,1.36,83.38,2.9,1.95
2017,10,22,28.39,23.21,1.98,84.06,3.02,2.41
2017,10,23,28.16,23.24,6.38,83.5,3.02,3.2
2017,10,24,27.62,23.17,13.0,84.25,3.62,1.77
2017,10,25,27.8,23.75,13.25,85.31,3.8,2.01
2017,10,26,27.51,23.2,4.0,84.5,3.71,1.91
2017,10,27,27.42,22.9,0.73,80.88,3.13,1.98
2017,10,28,27.55,22.53,0.56,81.06,2.93,1.77
2017,10,29,27.11,22.8,3.46,80.0,3.68,2.23
2017,10,30,25.92,22.36,34.44,85.75,5.76,2.71
2017,10,31,25.41,23.38,52.72,90.12,5.87,2.25
2017,11,1,26.1,23.54,27.7,88.69,5.23,3.14
2017,11,2,26.56,21.73,2.87,82.69,3.91,1.84
2017,11,3,25.56,21.71,16.57,82.31,4.98,2.78
2017,11,4,24.9,23.2,158.86,93.25,8.1,2.5
2017,11,5,24.96,23.43,129.47,92.56,6.56,2.39
2017,11,6,24.33,22.52,71.73,92.38,5.36,2.91
2017,11,7,26.36,23.35,83.16,93.69,3.02,2.36
2017,11,8,26.89,24.08,48.41,93.19,3.65,2.34
2017,11,9,27.29,23.78,24.83,91.5,4.02,2.65
2017,11,10,26.66,23.81,10.25,91.94,3.55,1.82
2017,11,11,27.36,23.32,7.08,89.88,3.33,2.02
2017,11,12,27.62,23.12,1.48,86.81,2.7,2.07
2017,11,13,28.3,22.44,4.09,89.75,3.35,2.52
2017,11,14,28.64,23.25,22.25,90.94,2.63,2.82
2017,11,15,26.72,24.06,26.61,93.44,2.67,2.18
2017,11,16,28.5,24.16,7.41,91.88,2.62,1.95
2017,11,17,29.26,23.83,0.74,89.75,2.46,1.57
2017,11,18,28.8,24.05,0.28,89.69,2.01,3.13
2017,11,19,26.17,24.06,54.64,93.5,3.73,2.15
2017,11,20,26.37,24.68,76.78,95.06,3.66,2.34
2017,11,21,25.76,24.27,64.61,95.0,3.86,2.27
2017,11,22,24.95,22.64,57.47,93.25,5.14,2.47
2017,11,23,23.8,21.66,47.84,90.06,5.38,2.27
2017,11,24,22.61,20.75,26.62,90.0,5.73,2.23
2017,11,25,23.42,21.08,21.02,90.69,5.09,2.63
2017,11,26,23.9,21.74,16.41,90.88,4.89,2.99
2017,11,27,24.88,21.63,7.26,91.19,3.9,2.1
2017,11,28,25.8,22.71,13.03,93.69,3.91,2.25
2017,11,29,26.9,23.32,9.6,92.44,3.83,2.83
2017,11,30,26.71,22.87,4.78,89.62,3.52,2.44
2017,12,1,26.03,22.67,7.6,89.81,5.1,3.79
2017,12,2,24.43,22.25,32.94,92.56,5.47,3.27
2017,12,3,25.48,22.76,22.67,92.38,4.73,3.35
2017,12,4,24.47,22.05,11.59,90.12,5.06,3.24
2017,12,5,23.76,20.98,8.2,87.94,4.78,3.73
2017,12,6,24.99,20.76,0.61,86.81,3.07,1.45
2017,12,7,25.53,21.26,1.33,87.19,3.42,2.18
2017,12,8,23.72,19.97,6.47,84.62,4.62,2.77
2017,12,9,23.29,19.02,0.79,79.75,3.12,2.69
2017,12,10,24.36,19.91,0.1,76.56,1.95,2.22
2017,12,11,24.14,20.3,0.95,84.94,2.7,1.8
2017,12,12,25.25,20.47,0.12,83.81,2.1,1.69
2017,12,13,26.17,21.4,0.09,85.62,1.95,1.84
2017,12,14,26.11,21.62,0.31,88.12,1.98,2.75
2017,12,15,25.85,21.21,2.59,89.12,3.16,2.38
2017,12,16,24.85,19.37,26.96,89.81,5.34,5.45
2017,12,17,18.97,17.15,19.27,85.62,5.75,2.6
2017,12,18,18.5,16.51,3.03,81.06,5.51,2.25
2017,12,19,18.88,15.4,0.31,73.31,6.38,2.61
2017,12,20,18.48,14.84,2.69,78.5,5.14,2.58
2017,12,21,19.95,16.43,6.02,86.75,4.68,2.17
2017,12,22,23.37,18.54,3.71,90.31,3.68,2.27
2017,12,23,24.81,20.36,1.42,90.0,3.17,1.69
2017,12,24,23.81,20.22,8.35,89.88,4.22,3.7
2017,12,25,22.51,19.55,3.07,83.69,4.02,1.93
2017,12,26,22.83,19.4,25.49,93.25,4.14,2.35
2017,12,27,23.99,21.52,13.62,92.69,4.66,2.29
2017,12,28,23.4,21.37,6.82,94.0,3.81,2.49
2017,12,29,24.01,21.42,4.89,93.81,3.93,3.08
2017,12,30,23.96,20.08,2.6,88.62,3.8,2.17
2017,12,31,23.49,20.01,2.18,87.06,4.55,2.79
2018,1,1,23.26,19.43,1.84,86.75,3.65,2.63
2018,1,2,23.98,19.2,2.23,90.62,3.45,2.57
2018,1,3,24.37,20.4,4.31,93.5,3.57,2.55
2018,1,4,24.76,20.81,5.98,93.19,3.12,1.93
2018,1,5,24.61,21.68,4.4,95.0,2.84,2.03
2018,1,6,27.57,22.29,0.22,90.56,1.67,1.81
2018,1,7,28.36,22.4,0.04,91.12,2.41,1.19
2018,1,8,28.48,20.99,2.32,89.5,1.95,6.27
2018,1,9,20.07,17.64,6.3,88.44,5.36,3.58
2018,1,10,20.01,16.92,0.97,86.5,4.19,2.94
2018,1,11,18.63,16.77,1.97,86.94,4.48,2.34
2018,1,12,19.16,17.01,3.16,85.5,4.53,2.13
2018,1,13,20.64,17.5,2.35,86.5,4.21,1.64
2018,1,14,21.94,18.34,3.4,87.5,3.98,2.37
2018,1,15,22.62,18.51,0.77,88.19,3.27,1.57
2018,1,16,24.28,18.89,0.02,84.12,2.33,1.67
2018,1,17,23.71,18.9,0.01,83.31,2.33,2.02
2018,1,18,23.84,18.13,0.01,82.0,1.99,2.62
2018,1,19,23.69,18.82,1.42,89.56,2.47,3.77
2018,1,20,24.73,19.94,1.1,93.69,3.2,2.26
2018,1,21,25.16,20.63,0.31,91.06,2.51,1.66
2018,1,22,24.96,20.43,3.11,91.75,2.75,2.26
2018,1,23,25.4,20.44,1.02,90.81,2.69,2.1
2018,1,24,25.05,20.43,2.83,92.0,2.91,2.59
2018,1,25,25.88,20.98,0.92,91.44,2.73,2.95
2018,1,26,25.67,20.93,1.7,91.0,2.64,2.45
2018,1,27,25.13,21.38,3.27,92.38,3.6,3.02
2018,1,28,27.14,21.2,0.34,90.0,2.2,1.73
2018,1,29,22.07,17.82,10.37,90.31,4.1,5.01
2018,1,30,21.33,17.6,0.78,86.88,2.79,1.8
2018,1,31,21.68,16.25,2.29,88.5,4.69,5.12
2018,2,1,18.62,15.94,0.44,84.31,3.74,3.47
2018,2,2,20.61,16.27,1.18,86.06,3.71,3.23
2018,2,3,18.26,15.3,1.34,83.62,4.55,2.52
2018,2,4,19.16,15.27,0.32,83.81,3.13,1.71
2018,2,5,17.95,14.46,2.61,86.0,4.92,2.77
2018,2,6,16.73,14.23,0.54,81.88,3.98,2.72
2018,2,7,20.26,14.01,0.09,79.31,3.01,1.37
2018,2,8,20.3,15.4,0.38,81.12,2.95,3.53
2018,2,9,24.33,14.76,0.01,82.69,2.12,1.75
2018,2,10,25.2,16.72,0.33,86.88,2.09,1.21
2018,2,11,23.59,18.64,5.02,89.0,3.17,3.45
2018,2,12,22.03,17.99,3.45,88.25,4.48,2.23
2018,2,13,21.37,17.19,1.89,83.94,3.3,3.03
2018,2,14,23.84,15.93,0.0,81.0,2.03,2.25
2018,2,15,27.28,16.94,0.0,83.62,2.02,1.21
2018,2,16,26.43,18.08,0.01,86.38,1.88,2.76
2018,2,17,25.1,18.96,0.04,86.94,1.56,2.46
2018,2,18,25.8,19.67,0.08,91.88,2.41,2.24
2018,2,19,26.25,20.43,0.3,90.88,2.84,2.21
2018,2,20,26.3,19.97,0.14,89.75,2.77,1.46
2018,2,21,26.34,19.85,1.17,89.25,2.92,2.02
2018,2,22,26.16,21.27,2.84,91.44,2.98,2.55
2018,2,23,25.44,20.78,3.52,91.38,2.48,2.39
2018,2,24,26.57,20.48,0.1,88.19,1.7,2.69
2018,2,25,25.67,20.7,0.15,88.38,1.91,2.38
2018,2,26,25.18,20.22,0.78,90.81,2.72,3.31
2018,2,27,25.83,19.88,0.16,88.38,2.48,1.75
2018,2,28,27.18,19.96,0.04,88.75,1.98,1.91
2018,3,1,27.9,20.84,0.18,88.25,2.0,2.27
2018,3,2,29.54,22.12,0.08,88.69,2.23,0.94
2018,3,3,29.23,22.34,1.85,89.31,2.58,1.62
2018,3,4,30.24,22.68,0.94,88.31,2.26,2.29
2018,3,5,29.05,22.88,0.16,87.81,2.84,1.77
2018,3,6,27.86,21.97,1.37,89.19,3.59,2.54
2018,3,7,27.7,22.06,0.1,88.12,3.35,2.41
2018,3,8,26.19,19.32,3.02,89.75,3.61,4.38
2018,3,9,21.65,17.92,1.32,86.06,3.97,2.53
2018,3,10,22.94,17.85,0.44,84.12,3.53,3.09
2018,3,11,24.52,18.43,0.4,82.12,2.98,2.66
2018,3,12,25.06,18.65,0.77,81.19,2.83,1.77
2018,3,13,26.01,18.03,0.06,84.0,2.19,2.46
2018,3,14,27.08,19.05,3.91,88.94,2.64,2.47
2018,3,15,25.24,20.19,29.67,91.25,3.51,1.88
2018,3,16,28.9,19.9,1.85,87.0,2.61,1.83
2018,3,17,28.27,21.77,0.41,88.62,3.33,2.96
2018,3,18,28.03,21.05,0.01,87.69,3.1,2.18
2018,3,19,29.74,21.73,0.07,86.75,2.19,1.38
2018,3,20,29.29,19.97,2.95,85.25,3.47,6.15
2018,3,21,24.84,19.26,0.43,83.94,3.38,2.55
2018,3,22,23.62,19.16,0.2,84.44,2.89,2.26
2018,3,23,24.69,18.76,0.01,80.19,2.79,1.8
2018,3,24,25.88,19.49,0.0,83.19,2.73,1.16
2018,3,25,25.97,19.79,0.0,81.38,2.05,2.28
2018,3,26,25.6,20.16,0.0,83.25,1.92,2.43
2018,3,27,25.93,20.3,0.01,82.56,2.09,2.16
2018,3,28,26.37,20.15,0.01,83.69,2.7,2.51
2018,3,29,27.61,20.13,0.16,87.12,2.72,1.09
2018,3,30,27.1,21.12,0.13,86.62,2.57,1.45
2018,3,31,26.6,20.98,0.06,82.69,2.06,2.15
2018,4,1,26.46,20.59,0.01,80.12,1.91,2.29
2018,4,2,26.97,20.25,0.0,80.62,2.07,2.59
2018,4,3,27.08,18.76,0.0,83.12,2.8,1.52
2018,4,4,27.33,18.52,0.0,83.06,2.7,1.45
2018,4,5,28.55,20.11,0.03,85.56,2.66,0.85
2018,4,6,28.09,21.17,7.3,88.12,3.67,3.74
2018,4,7,22.47,19.65,67.49,88.75,6.12,3.37
2018,4,8,23.43,18.87,25.57,84.75,3.63,3.05
2018,4,9,25.69,19.4,0.61,82.44,2.85,2.02
2018,4,10,28.07,19.83,0.06,86.44,2.76,1.77
2018,4,11,30.06,21.38,0.07,87.12,2.67,1.46
2018,4,12,32.37,22.55,0.02,84.94,2.63,1.52
2018,4,13,31.83,23.6,0.14,85.25,2.62,1.62
2018,4,14,31.69,23.91,0.43,84.38,2.89,0.95
2018,4,15,28.87,23.51,0.23,88.5,2.54,2.09
2018,4,16,27.64,22.3,1.32,88.94,2.81,1.67
2018,4,17,27.23,22.14,1.45,89.56,3.35,2.62
2018,4,18,27.48,21.61,0.47,88.38,2.56,1.8
2018,4,19,28.58,22.49,0.2,88.0,2.25,1.98
2018,4,20,29.28,22.08,0.05,85.06,2.78,2.34
2018,4,21,29.81,22.73,0.25,86.19,2.93,2.37
2018,4,22,32.22,23.19,0.01,83.75,2.25,1.62
2018,4,23,33.61,23.93,0.01,80.31,1.98,2.68
2018,4,24,31.17,25.01,0.04,84.81,2.07,0.72
2018,4,25,31.47,24.54,1.22,84.31,2.23,2.27
2018,4,26,28.72,24.55,4.4,89.69,2.23,1.07
2018,4,27,28.98,24.19,2.31,87.38,2.23,1.24
2018,4,28,29.26,24.03,1.28,86.06,2.19,1.45
2018,4,29,29.44,24.08,10.13,88.25,2.17,1.51
2018,4,30,27.5,24.11,18.13,91.38,1.92,2.21
2018,5,1,30.4,24.76,2.91,85.62,1.91,1.71
2018,5,2,30.6,24.37,0.36,85.5,2.66,1.47
2018,5,3,30.45,24.13,0.3,83.25,2.55,1.54
2018,5,4,30.3,24.24,0.79,85.62,3.06,3.06
2018,5,5,30.66,24.12,0.48,84.06,3.05,2.25
2018,5,6,31.53,24.62,4.1,83.56,1.9,2.97
2018,5,7,32.63,24.83,1.09,81.81,2.03,2.27
2018,5,8,31.94,25.26,0.39,83.0,2.14,1.82
2018,5,9,32.4,25.89,1.27,78.25,1.2,1.36
2018,5,10,29.75,25.67,1.31,84.88,1.9,1.38
2018,5,11,30.14,25.04,0.62,86.5,2.72,1.56
2018,5,12,30.49,24.49,0.13,85.69,2.62,1.42
2018,5,13,31.82,24.45,0.21,83.62,2.69,1.66
2018,5,14,34.82,24.15,0.12,79.31,2.0,1.61
2018,5,15,32.42,23.99,0.06,80.81,2.31,1.28
2018,5,16,32.07,25.08,0.61,83.0,1.95,1.47
2018,5,17,32.43,25.51,0.3,81.75,1.53,1.99
2018,5,18,32.5,25.55,0.78,80.75,1.63,1.84
2018,5,19,32.76,25.57,0.28,78.06,1.7,2.33
2018,5,20,31.65,25.12,0.18,84.25,2.08,1.38
2018,5,21,30.37,25.07,0.43,85.31,2.38,1.29
2018,5,22,29.55,24.94,1.22,87.44,2.05,0.91
2018,5,23,30.13,25.23,0.96,85.88,1.75,1.43
2018,5,24,30.62,24.76,1.83,82.56,2.29,1.71
2018,5,25,31.62,24.94,1.2,80.38,1.66,2.5
2018,5,26,31.75,25.51,0.59,77.62,1.48,0.99
2018,5,27,30.1,25.99,1.36,80.56,1.29,1.87
2018,5,28,32.0,25.37,0.39,79.44,1.62,2.23
2018,5,29,31.19,25.26,0.77,82.75,2.13,1.83
2018,5,30,31.22,25.62,3.77,84.19,1.89,1.98
2018,5,31,31.55,25.58,1.69,82.19,1.57,1.27
2018,6,1,31.55,25.36,2.34,83.88,2.1,1.59
2018,6,2,30.55,24.31,4.29,79.06,2.1,2.7
2018,6,3,28.15,24.87,46.54,89.56,3.16,3.58
2018,6,4,27.79,24.71,28.75,89.56,4.2,2.41
2018,6,5,29.33,24.77,15.66,85.62,3.4,2.8
2018,6,6,30.13,25.07,7.01,83.88,2.23,3.53
2018,6,7,31.43,25.44,12.88,85.62,1.59,1.46
2018,6,8,31.55,25.82,19.03,83.62,1.57,1.77
2018,6,9,31.8,26.07,10.77,81.69,2.16,2.32
2018,6,10,31.11,25.99,1.7,80.75,2.39,2.56
2018,6,11,30.9,25.76,1.71,81.31,2.12,2.52
2018,6,12,30.61,25.72,0.86,76.94,3.55,3.01
2018,6,13,31.46,26.33,0.02,74.31,3.74,1.64
2018,6,14,31.15,26.18,0.43,75.56,3.33,2.21
2018,6,15,29.42,25.8,2.53,78.25,1.99,1.85
2018,6,16,30.84,25.07,3.27,81.25,1.34,2.32
2018,6,17,30.48,25.93,5.42,84.19,1.84,2.41
2018,6,18,31.82,25.46,2.04,80.31,2.04,1.24
2018,6,19,33.17,25.96,0.64,79.12,1.78,2.41
2018,6,20,33.5,26.15,0.66,76.69,1.9,2.27
2018,6,21,31.95,26.27,1.0,79.94,1.46,1.47
2018,6,22,31.97,26.48,1.61,80.31,1.55,2.66
2018,6,23,32.26,25.93,2.86,80.62,1.91,2.34
2018,6,24,32.3,25.26,15.35,80.5,1.95,1.83
2018,6,25,28.12,24.83,14.83,86.88,2.19,1.71
2018,6,26,31.99,25.23,3.94,77.12,1.81,2.29
2018,6,27,31.24,25.73,2.2,82.88,1.48,2.78
2018,6,28,30.57,26.01,0.72,79.69,1.47,1.58
2018,6,29,33.55,25.83,0.7,76.12,2.06,1.64
2018,6,30,34.53,25.47,3.13,76.5,1.9,2.0
2018,7,1,34.19,25.66,2.94,76.5,1.98,2.77
2018,7,2,32.37,25.91,1.13,79.5,2.11,1.5
2018,7,3,34.06,25.7,0.51,74.31,2.09,2.91
2018,7,4,33.37,26.04,0.86,77.94,2.01,2.68
2018,7,5,31.83,26.85,0.87,79.81,1.89,1.96
2018,7,6,32.76,26.33,1.44,78.56,1.59,1.92
2018,7,7,32.74,26.03,2.63,79.88,2.07,2.24
2018,7,8,31.9,25.93,5.13,80.75,1.66,1.51
2018,7,9,30.86,25.81,5.65,80.12,1.91,1.73
2018,7,10,30.87,25.53,44.14,82.94,2.12,2.51
2018,7,11,31.76,25.44,12.88,82.44,2.38,2.88
2018,7,12,31.12,25.83,9.07,82.38,1.36,2.05
2018,7,13,30.77,25.63,18.23,83.81,1.83,2.41
2018,7,14,31.0,25.86,17.92,84.0,1.22,1.87
2018,7,15,30.2,24.93,13.22,83.19,2.24,3.17
2018,7,16,31.05,25.37,15.13,81.88,2.21,3.45
2018,7,17,30.2,24.74,34.5,84.38,2.46,2.1
2018,7,18,29.39,25.76,29.22,87.25,1.38,2.69
2018,7,19,30.94,25.54,2.81,82.44,1.86,2.34
2018,7,20,31.34,26.43,3.7,80.31,1.77,2.58
2018,7,21,31.61,26.17,2.47,81.06,1.77,1.85
2018,7,22,31.32,25.46,10.5,81.94,3.76,2.48
2018,7,23,30.07,25.53,2.65,82.88,3.38,2.11
2018,7,24,30.68,25.69,4.46,81.25,2.45,2.62
2018,7,25,32.19,25.46,4.62,78.88,1.6,2.47
2018,7,26,30.98,26.08,5.0,79.0,1.7,1.8
2018,7,27,30.98,25.49,13.0,80.81,1.7,2.16
2018,7,28,30.83,25.8,7.71,82.38,1.82,2.12
2018,7,29,31.05,25.54,3.57,81.56,1.88,1.5
2018,7,30,31.51,25.76,1.82,77.12,1.94,2.16
2018,7,31,32.01,25.18,0.55,76.69,1.71,2.8
2018,8,1,33.19,25.8,0.87,74.94,1.61,1.52
2018,8,2,32.13,26.44,3.12,80.06,1.44,1.45
2018,8,3,31.48,26.62,3.09,77.75,1.42,2.64
2018,8,4,31.94,25.98,1.34,78.62,1.73,2.02
2018,8,5,30.53,26.19,2.93,83.62,1.89,1.91
2018,8,6,30.81,26.44,3.22,78.62,1.56,2.91
2018,8,7,30.38,25.73,2.58,79.81,1.75,1.83
2018,8,8,30.44,25.51,4.97,82.19,2.19,1.51
2018,8,9,29.69,25.18,10.89,85.0,3.27,1.1
2018,8,10,30.69,24.44,2.34,80.06,2.88,3.03
2018,8,11,31.87,25.18,1.05,79.56,2.98,2.41
2018,8,12,29.95,26.12,5.02,78.81,3.93,3.22
2018,8,13,29.17,24.82,3.36,82.75,3.12,1.75
2018,8,14,31.12,24.83,13.61,82.38,3.29,1.45
2018,8,15,31.85,25.49,2.38,79.38,4.63,2.97
2018,8,16,32.32,25.7,2.63,78.0,3.46,3.52
2018,8,17,33.55,25.64,3.05,77.06,1.76,2.37
2018,8,18,31.99,26.64,7.13,79.06,1.33,2.0
2018,8,19,31.99,25.69,9.95,80.38,1.5,2.1
2018,8,20,32.75,26.0,1.16,78.5,1.52,1.62
2018,8,21,31.46,25.69,1.76,79.94,2.35,2.06
2018,8,22,32.53,25.03,8.56,79.81,1.8,2.79
2018,8,23,32.84,26.05,6.51,79.5,1.55,1.98
2018,8,24,29.89,26.03,3.36,79.44,2.12,2.44
2018,8,25,30.79,25.82,2.7,78.94,2.16,2.09
2018,8,26,30.92,25.61,8.45,78.94,2.08,1.82
2018,8,27,31.08,24.68,4.36,77.75,2.95,2.45
2018,8,28,31.16,24.44,2.98,78.0,2.8,2.27
2018,8,29,31.79,25.3,1.16,78.25,2.95,1.67
2018,8,30,31.31,25.3,1.25,76.0,2.91,2.73
2018,8,31,32.8,25.69,0.43,77.44,2.08,2.46
2018,9,1,31.48,26.23,0.8,80.0,1.66,1.55
2018,9,2,31.17,26.22,5.94,81.94,2.05,1.38
2018,9,3,33.12,26.01,7.95,78.56,2.05,2.59
2018,9,4,31.31,26.51,4.71,80.69,1.88,1.28
2018,9,5,32.72,24.98,3.1,78.19,2.3,1.8
2018,9,6,32.0,26.23,0.6,77.81,2.02,2.48
2018,9,7,32.79,26.15,5.0,77.62,2.36,1.72
2018,9,8,30.65,25.95,15.81,81.12,1.68,1.52
2018,9,9,30.6,25.49,3.52,80.38,2.03,1.89
2018,9,10,27.39,25.69,3.34,86.44,1.76,0.97
2018,9,11,29.81,25.76,5.22,80.56,1.55,2.23
2018,9,12,30.83,25.82,13.28,80.25,1.67,3.3
2018,9,13,29.6,25.88,21.45,81.38,1.96,2.63
2018,9,14,30.4,25.8,13.79,80.38,2.14,3.2
2018,9,15,28.88,25.83,16.92,87.38,2.6,1.2
2018,9,16,30.05,25.01,9.69,86.31,3.2,2.55
2018,9,17,32.21,26.16,21.33,84.44,2.12,3.67
2018,9,18,29.01,26.21,8.86,90.19,3.51,2.91
2018,9,19,29.73,25.55,7.68,87.56,3.36,1.65
2018,9,20,29.9,25.39,3.34,82.06,2.45,1.86
2018,9,21,29.56,25.55,3.75,81.56,2.3,2.27
2018,9,22,29.15,25.93,3.11,79.31,1.4,1.79
2018,9,23,29.98,25.45,3.66,81.06,1.48,1.43
2018,9,24,30.86,25.36,1.68,76.12,1.55,2.45
2018,9,25,32.61,24.3,0.08,74.62,1.88,2.4
2018,9,26,32.38,24.63,0.35,76.62,2.14,2.42
2018,9,27,31.9,24.96,0.77,81.25,2.67,1.93
2018,9,28,30.8,25.42,5.58,81.62,2.82,2.57
2018,9,29,30.56,25.67,4.58,79.25,1.73,2.55
2018,9,30,28.9,25.21,13.02,85.5,3.02,3.23
2018,10,1,28.76,24.96,13.97,83.69,2.84,2.77
2018,10,2,28.26,24.51,15.86,83.94,3.51,1.56
2018,10,3,28.18,24.46,32.14,86.31,4.8,3.16
2018,10,4,28.44,23.95,29.92,83.38,4.17,2.9
2018,10,5,28.7,23.32,0.24,74.81,2.33,2.47
2018,10,6,29.19,23.48,0.02,74.0,1.47,2.34
2018,10,7,29.11,23.9,0.08,76.44,1.95,2.39
2018,10,8,28.93,23.46,0.0,74.06,1.86,2.35
2018,10,9,29.14,22.44,0.6,78.88,1.75,3.36
2018,10,10,29.15,24.65,10.0,81.81,2.26,2.21
